Fecha,Cliente,Dirección,Estado,Región,Método_venta,Producto,Género,Cantidad_entregas
2025-05-22,2538,Ronda de Reinaldo Codina 106,Buenos Aires,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-05-22,2539,Plaza Eric Aragón 72,Córdoba,CABA,Online,Accesorios,Otro,1
2025-05-22,2540,Camino Alicia Tomás 73 Piso 3 ,Salta,CABA,Tienda física,Calzado deportivo,Femenino,1
2025-05-22,2541,Paseo de Valerio Carranza 68 Piso 2 ,Buenos Aires,CABA,Tienda física,Accesorios,Masculino,1
2025-05-22,2542,Cuesta de María Pilar Sastre 6 Puerta 4 ,Buenos Aires,CABA,Online,Accesorios,Masculino,1
2025-05-22,2543,Ronda de Felisa Amigó 421,Córdoba,Litoral,Online,Calzado deportivo,Masculino,1
2025-05-22,2544,Via Carmelita Marqués 55 Piso 6 ,Santa Fe,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-05-22,2545,C. Oriana Vicente 42,Salta,NOA,Online,Accesorios,Otro,1
2025-05-22,2546,Acceso Begoña Cordero 188,Buenos Aires,CABA,Online,Accesorios,Masculino,1
2025-05-22,2547,Pasadizo Flavio Perelló 31 Puerta 9 ,Córdoba,Litoral,Online,Accesorios,Masculino,1
2025-05-22,2548,Paseo Emilia Rodrigo 14,Buenos Aires,Centro,Tienda física,Ropa deportiva,Otro,1
2025-05-22,2549,C. de Valentina Vélez 87 Piso 2 ,Salta,Centro,Tienda física,Accesorios,Masculino,1
2025-05-22,2550,Avenida José Mesa 29 Apt. 62 ,Córdoba,Litoral,Tienda física,Ropa deportiva,Masculino,1
2025-05-22,2551,Rambla de María Cristina Herrera 72,Salta,Centro,Tienda física,Calzado deportivo,Femenino,1
2025-05-22,2552,Urbanización Perlita Ordóñez 4 Piso 2 ,Buenos Aires,Cuyo,Online,Accesorios,Masculino,1
2025-05-22,2553,Camino Hortensia Cordero 37 Puerta 4 ,Mendoza,Litoral,Tienda física,Accesorios,Otro,1
2025-05-22,2554,Via Azahar Merino 819 Apt. 74 ,Buenos Aires,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-05-22,2555,Vial de Calisto Noguera 70,Mendoza,Litoral,Tienda física,Accesorios,Otro,1
2025-05-22,2556,Pasaje Teodosio Diéguez 44 Puerta 1 ,Santa Fe,Cuyo,Online,Accesorios,Femenino,1
2025-05-22,2557,Urbanización de Ruth Urrutia 16,Santa Fe,Cuyo,Online,Calzado deportivo,Femenino,1
2025-05-22,2558,Callejón de Verónica Infante 556,Santa Fe,Centro,Online,Accesorios,Femenino,1
2025-05-22,2559,Plaza Cosme Torralba 89 Apt. 96 ,Buenos Aires,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-22,2560,Cuesta Chelo Peña 186 Puerta 1 ,Buenos Aires,CABA,Online,Ropa deportiva,Femenino,1
2025-05-22,2561,Via María Cristina Gómez 79,Salta,CABA,Online,Calzado deportivo,Femenino,1
2025-05-22,2562,Acceso Flor Sacristán 99 Apt. 66 ,Córdoba,Litoral,Online,Accesorios,Femenino,1
2025-05-22,2563,Camino Gerardo Amador 51,Buenos Aires,Centro,Tienda física,Accesorios,Femenino,1
2025-05-22,2564,Pasaje Reina Izaguirre 65 Apt. 47 ,Santa Fe,NOA,Tienda física,Accesorios,Femenino,1
2025-05-22,2565,Pasaje de Jovita Jódar 93,Santa Fe,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-22,2566,Acceso de Mercedes Dueñas 61 Piso 9 ,Santa Fe,Centro,Tienda física,Calzado deportivo,Masculino,1
2025-05-22,2567,Cañada de Cosme Botella 85,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Otro,1
2025-05-22,2568,Glorieta de Juan Manuel Torralba 85,Córdoba,CABA,Online,Accesorios,Masculino,1
2025-05-22,2569,Rambla Mohamed Alcázar 4 Puerta 4 ,Buenos Aires,Cuyo,Online,Calzado deportivo,Femenino,1
2025-05-22,2570,C. Esperanza Benitez 21 Puerta 9 ,Salta,Litoral,Online,Ropa deportiva,Otro,1
2025-05-22,2571,Vial de Lilia Nieto 356 Piso 1 ,Salta,CABA,Online,Accesorios,Otro,1
2025-05-22,2572,Alameda Jafet Salas 4 Puerta 2 ,Mendoza,Cuyo,Online,Ropa deportiva,Otro,1
2025-05-22,2573,Cuesta Jacobo Gilabert 83 Puerta 3 ,Mendoza,Cuyo,Tienda física,Accesorios,Femenino,1
2025-05-22,2574,Cañada Jose Francisco Almansa 777,Salta,NOA,Online,Calzado deportivo,Femenino,1
2025-05-22,2575,Rambla de Regina Villena 769,Buenos Aires,Cuyo,Tienda física,Ropa deportiva,Femenino,1
2025-05-22,2576,Callejón de Tomás Pellicer 63 Puerta 5 ,Mendoza,Cuyo,Online,Calzado deportivo,Masculino,1
2025-05-22,2577,Alameda Rosalina Huerta 292,Salta,Litoral,Online,Ropa deportiva,Femenino,1
2025-05-22,2578,Via de Noemí Goñi 48 Piso 4 ,Córdoba,Litoral,Tienda física,Ropa deportiva,Masculino,1
2025-05-22,2579,Pasaje de Anastasia Rubio 3,Salta,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-22,2580,Paseo de Florentina Barceló 37,Córdoba,NOA,Online,Ropa deportiva,Femenino,1
2025-05-22,2581,Avenida de Loida Llorente 840,Mendoza,NOA,Tienda física,Accesorios,Otro,1
2025-05-22,2582,C. Ildefonso Sans 58 Piso 3 ,Santa Fe,Litoral,Tienda física,Calzado deportivo,Masculino,1
2025-05-22,2583,Paseo Isa Miranda 1 Puerta 5 ,Salta,CABA,Online,Ropa deportiva,Femenino,1
2025-05-22,2584,Avenida Benita Riba 43,Salta,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-05-22,2585,Plaza Florencia Uría 6,Mendoza,Litoral,Tienda física,Ropa deportiva,Femenino,1
2025-05-22,2586,C. Consuela Ponce 86,Buenos Aires,Centro,Online,Calzado deportivo,Otro,1
2025-05-22,2587,Rambla de Clemente Merino 72,Santa Fe,NOA,Online,Accesorios,Masculino,1
2025-05-22,2588,Avenida de Gerónimo Juliá 43 Piso 1 ,Santa Fe,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-05-22,2589,Via de Azucena Jiménez 1 Puerta 0 ,Salta,Litoral,Online,Ropa deportiva,Otro,1
2025-05-22,2590,Rambla Abel Ángel 1 Piso 6 ,Mendoza,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-05-22,2591,Camino Chus Perera 3 Apt. 97 ,Mendoza,NOA,Online,Ropa deportiva,Femenino,1
2025-05-22,2592,Acceso Cleto Cortes 359,Salta,Cuyo,Tienda física,Accesorios,Masculino,1
2025-05-22,2593,Pasadizo Eustaquio Salgado 1 Puerta 1 ,Mendoza,CABA,Online,Ropa deportiva,Femenino,1
2025-05-22,2594,Via de Paco Escribano 282 Piso 3 ,Salta,Litoral,Online,Accesorios,Femenino,1
2025-05-22,2595,Pasaje de Íngrid Porcel 91,Santa Fe,Cuyo,Online,Ropa deportiva,Otro,1
2025-05-22,2596,Urbanización de Pío Cid 47,Buenos Aires,NOA,Online,Ropa deportiva,Femenino,1
2025-05-22,2597,Acceso Benigno Tenorio 218 Puerta 5 ,Buenos Aires,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-05-22,2598,Cañada Miguel Ángel Cerdá 53 Puerta 6 ,Buenos Aires,NOA,Online,Accesorios,Femenino,1
2025-05-22,2599,C. de Celestino Trujillo 8 Apt. 58 ,Santa Fe,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-05-22,2600,Cañada de Anastasia Madrigal 9 Apt. 31 ,Santa Fe,CABA,Tienda física,Accesorios,Femenino,1
2025-05-22,2601,Alameda Mamen Asensio 500 Piso 3 ,Mendoza,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-22,2602,Ronda Mamen Verdugo 628 Puerta 0 ,Mendoza,Litoral,Tienda física,Accesorios,Otro,1
2025-05-22,2603,Pasaje Gilberto Giralt 41,Córdoba,CABA,Online,Accesorios,Femenino,1
2025-05-22,2604,Camino Felicidad Alcántara 7 Apt. 14 ,Córdoba,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-22,2605,Alameda Galo Porta 75,Salta,Cuyo,Online,Accesorios,Masculino,1
2025-05-22,2606,Vial Elena Hoz 546,Santa Fe,Cuyo,Online,Calzado deportivo,Masculino,1
2025-05-22,2607,Ronda de Jenny Agustín 76,Santa Fe,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-05-22,2608,Cuesta José Luis Alarcón 80 Apt. 31 ,Córdoba,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-22,2609,Rambla Valeria Torres 3,Córdoba,Litoral,Online,Ropa deportiva,Masculino,1
2025-05-22,2610,Callejón Isa Puig 58 Piso 9 ,Buenos Aires,Centro,Online,Calzado deportivo,Masculino,1
2025-05-22,2611,Via Ruperto Franch 9 Piso 3 ,Santa Fe,Cuyo,Tienda física,Accesorios,Femenino,1
2025-05-23,2612,Cuesta Alejandra Canales 4,Buenos Aires,Centro,Online,Ropa deportiva,Masculino,1
2025-05-23,2613,Rambla de Celso Bauzà 66,Buenos Aires,Litoral,Tienda física,Accesorios,Otro,1
2025-05-23,2614,Pasaje Edelmira Armengol 633 Apt. 90 ,Córdoba,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-05-23,2615,Callejón de África Echevarría 47,Buenos Aires,Litoral,Tienda física,Calzado deportivo,Femenino,1
2025-05-23,2616,C. de Ezequiel Manzanares 313,Santa Fe,CABA,Tienda física,Accesorios,Masculino,1
2025-05-23,2617,Pasaje de Amador Saez 4,Córdoba,CABA,Online,Accesorios,Otro,1
2025-05-23,2618,Vial Carla Moll 2 Puerta 1 ,Salta,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-05-23,2619,Rambla Lourdes Montoya 30 Apt. 30 ,Córdoba,NOA,Online,Ropa deportiva,Femenino,1
2025-05-23,2620,Camino Bautista Ponce 113 Puerta 8 ,Salta,Cuyo,Online,Ropa deportiva,Masculino,1
2025-05-23,2621,Cuesta Concha Polo 79,Córdoba,CABA,Online,Calzado deportivo,Femenino,1
2025-05-23,2622,Cuesta Emperatriz Ibáñez 87 Apt. 78 ,Mendoza,Cuyo,Tienda física,Accesorios,Masculino,1
2025-05-23,2623,Vial Luciano Díaz 34 Piso 0 ,Mendoza,NOA,Tienda física,Accesorios,Masculino,1
2025-05-23,2624,Vial de Aristides Segura 48 Piso 2 ,Santa Fe,NOA,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2625,C. Tadeo Rios 87 Piso 7 ,Córdoba,Litoral,Online,Ropa deportiva,Femenino,1
2025-05-23,2626,Alameda de Graciela Pujadas 48 Apt. 33 ,Santa Fe,Litoral,Online,Accesorios,Otro,1
2025-05-23,2627,Pasaje de Carlota Real 44,Buenos Aires,CABA,Online,Ropa deportiva,Otro,1
2025-05-23,2628,Cuesta César Santamaria 79 Apt. 33 ,Mendoza,Litoral,Tienda física,Accesorios,Masculino,1
2025-05-23,2629,C. Asunción Rosales 17 Puerta 3 ,Salta,Centro,Tienda física,Ropa deportiva,Masculino,1
2025-05-23,2630,Callejón Marcia Costa 49 Apt. 65 ,Mendoza,Litoral,Tienda física,Calzado deportivo,Masculino,1
2025-05-23,2631,Vial María Belén Torrecilla 99 Puerta 0 ,Santa Fe,Centro,Online,Ropa deportiva,Otro,1
2025-05-23,2632,Avenida Alfonso Aguirre 6,Santa Fe,Cuyo,Online,Ropa deportiva,Masculino,1
2025-05-23,2633,Acceso de Hermenegildo Contreras 24,Mendoza,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2634,Camino de Verónica Salom 35 Piso 4 ,Mendoza,CABA,Online,Accesorios,Femenino,1
2025-05-23,2635,Vial Fernando Ribes 9,Salta,CABA,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2636,Paseo Carmina Soria 23 Puerta 2 ,Salta,Litoral,Tienda física,Accesorios,Masculino,1
2025-05-23,2637,Calle Elpidio Piquer 86 Apt. 09 ,Buenos Aires,Centro,Tienda física,Accesorios,Masculino,1
2025-05-23,2638,Camino de Concha Espada 80 Puerta 9 ,Buenos Aires,Cuyo,Online,Accesorios,Femenino,1
2025-05-23,2639,Avenida de Soraya Pelayo 3 Apt. 94 ,Santa Fe,NOA,Online,Calzado deportivo,Masculino,1
2025-05-23,2640,Via Morena Figueras 24 Piso 9 ,Córdoba,NOA,Online,Accesorios,Otro,1
2025-05-23,2641,Camino Silvestre Dominguez 44 Puerta 4 ,Mendoza,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2642,Alameda de Vicenta Diaz 4,Córdoba,Litoral,Online,Accesorios,Otro,1
2025-05-23,2643,Pasaje de Toribio Nebot 5 Puerta 7 ,Santa Fe,Litoral,Online,Calzado deportivo,Femenino,1
2025-05-23,2644,Paseo de Amílcar Castrillo 109,Santa Fe,Centro,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2645,Glorieta de Verónica Soriano 16 Puerta 4 ,Córdoba,CABA,Online,Accesorios,Otro,1
2025-05-23,2646,Acceso de Nieves Vila 66 Apt. 54 ,Salta,Centro,Online,Ropa deportiva,Masculino,1
2025-05-23,2647,Cañada de Juanito Blanco 61,Santa Fe,Centro,Online,Ropa deportiva,Otro,1
2025-05-23,2648,Vial Noelia Campo 31,Mendoza,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-05-23,2649,Vial Concha Gálvez 2 Apt. 05 ,Santa Fe,Centro,Online,Calzado deportivo,Otro,1
2025-05-23,2650,Camino Eugenia Serna 21,Salta,Cuyo,Tienda física,Accesorios,Femenino,1
2025-05-23,2651,Glorieta Zaida Bertrán 21,Buenos Aires,Centro,Online,Calzado deportivo,Femenino,1
2025-05-23,2652,Urbanización de Humberto Ayllón 7,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-05-23,2653,Cuesta Olimpia Figueroa 39 Piso 4 ,Córdoba,NOA,Online,Ropa deportiva,Otro,1
2025-05-23,2654,Rambla de Anunciación Aguado 3,Córdoba,Cuyo,Online,Ropa deportiva,Masculino,1
2025-05-23,2655,Vial de Selena Fajardo 2,Buenos Aires,Litoral,Tienda física,Calzado deportivo,Otro,1
2025-05-23,2656,Alameda Maristela Goñi 56,Mendoza,Centro,Tienda física,Accesorios,Otro,1
2025-05-23,2657,Glorieta de Teodosio Iglesia 93 Apt. 44 ,Mendoza,CABA,Online,Ropa deportiva,Masculino,1
2025-05-23,2658,Calle Bernardino Uribe 70,Santa Fe,Cuyo,Online,Accesorios,Femenino,1
2025-05-23,2659,Plaza de Marcela Borja 69,Mendoza,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-05-23,2660,Alameda de Virgilio Palma 85,Salta,CABA,Online,Ropa deportiva,Masculino,1
2025-05-23,2661,Alameda de Carina Falcón 39 Apt. 56 ,Mendoza,Litoral,Online,Calzado deportivo,Femenino,1
2025-05-23,2662,Alameda de Águeda Quintana 87 Apt. 26 ,Salta,NOA,Tienda física,Ropa deportiva,Femenino,1
2025-05-23,2663,Vial Modesta Moliner 72 Piso 0 ,Santa Fe,Centro,Online,Accesorios,Masculino,1
2025-05-23,2664,Vial Dorita Espejo 11 Piso 7 ,Santa Fe,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-05-23,2665,Alameda de Hector Almeida 36,Córdoba,CABA,Tienda física,Accesorios,Otro,1
2025-05-23,2666,Urbanización de Goyo Torrecilla 776 Apt. 70 ,Mendoza,Centro,Tienda física,Calzado deportivo,Femenino,1
2025-05-23,2667,Avenida Moisés Tapia 442 Puerta 7 ,Buenos Aires,Centro,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2668,Cuesta de Albert Mena 55,Santa Fe,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2669,Vial Benita Luján 35 Piso 9 ,Santa Fe,NOA,Tienda física,Ropa deportiva,Masculino,1
2025-05-23,2670,Plaza Victoriano Pelayo 43 Piso 3 ,Santa Fe,Cuyo,Online,Accesorios,Otro,1
2025-05-23,2671,Callejón de Catalina Niño 353 Piso 9 ,Mendoza,CABA,Online,Calzado deportivo,Masculino,1
2025-05-23,2672,Urbanización Amaya Soriano 6,Córdoba,Centro,Online,Ropa deportiva,Femenino,1
2025-05-23,2673,Vial de Estrella Montoya 9,Córdoba,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-05-23,2674,Callejón de Bonifacio Sancho 53 Puerta 2 ,Buenos Aires,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-23,2675,Cuesta Jose Manuel Godoy 6 Piso 9 ,Mendoza,Cuyo,Tienda física,Calzado deportivo,Otro,1
2025-05-23,2676,Callejón Miguel Tormo 99 Apt. 39 ,Córdoba,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-05-23,2677,Calle de Magdalena Ferrero 484,Santa Fe,Centro,Online,Accesorios,Otro,1
2025-05-23,2678,Plaza de Marc Julián 52 Apt. 06 ,Santa Fe,NOA,Online,Accesorios,Masculino,1
2025-05-23,2679,Pasaje de Maura Coloma 96,Salta,NOA,Online,Ropa deportiva,Masculino,1
2025-05-23,2680,Alameda de Cándido Llanos 44,Córdoba,Cuyo,Online,Ropa deportiva,Masculino,1
2025-05-23,2681,Rambla de Delia Castells 20 Apt. 58 ,Santa Fe,CABA,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2682,Vial de Maxi Perez 606 Piso 2 ,Buenos Aires,Litoral,Online,Calzado deportivo,Masculino,1
2025-05-23,2683,Cañada Moisés Ariza 802 Apt. 12 ,Mendoza,Cuyo,Tienda física,Accesorios,Femenino,1
2025-05-23,2684,Pasadizo Fernando Gutierrez 6,Salta,CABA,Tienda física,Calzado deportivo,Otro,1
2025-05-23,2685,Avenida de Seve Nuñez 8 Piso 8 ,Salta,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-23,2686,C. de Jordana Cortina 813,Salta,Centro,Online,Calzado deportivo,Otro,1
2025-05-23,2687,Callejón Javi Heras 9,Santa Fe,Litoral,Online,Accesorios,Masculino,1
2025-05-23,2688,Urbanización Alejandra Arnal 4,Salta,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-23,2689,Vial Angelita Montenegro 76,Santa Fe,Centro,Online,Ropa deportiva,Masculino,1
2025-05-23,2690,Cuesta de Amado Ribera 410,Buenos Aires,Centro,Online,Ropa deportiva,Femenino,1
2025-05-23,2691,Urbanización Dafne Tur 6,Santa Fe,Centro,Online,Ropa deportiva,Femenino,1
2025-05-23,2692,Pasadizo de Trini Córdoba 33,Mendoza,Litoral,Online,Ropa deportiva,Otro,1
2025-05-23,2693,Callejón de Cayetana Perelló 462,Buenos Aires,Litoral,Online,Ropa deportiva,Femenino,1
2025-05-23,2694,Glorieta de Nacho Juliá 51 Piso 0 ,Mendoza,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-23,2695,Glorieta de Gil Capdevila 7 Apt. 33 ,Mendoza,CABA,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2696,Camino Olimpia Mateos 17 Puerta 3 ,Córdoba,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-05-23,2697,Pasadizo Amado Menendez 4 Apt. 53 ,Salta,Litoral,Tienda física,Accesorios,Masculino,1
2025-05-23,2698,Alameda de Zacarías Portillo 827 Puerta 9 ,Córdoba,Cuyo,Online,Ropa deportiva,Femenino,1
2025-05-23,2699,Avenida Encarnita Campo 1 Puerta 0 ,Mendoza,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-05-23,2700,Plaza de Marcio Salgado 39,Córdoba,Litoral,Online,Accesorios,Femenino,1
2025-05-23,2701,Acceso Ildefonso Farré 25,Santa Fe,NOA,Online,Accesorios,Masculino,1
2025-05-23,2702,Plaza de Manuel Arana 5 Apt. 47 ,Buenos Aires,NOA,Online,Accesorios,Femenino,1
2025-05-23,2703,Plaza Silvia Tamayo 20,Mendoza,CABA,Tienda física,Accesorios,Otro,1
2025-05-23,2704,Pasaje Ruth Llano 80,Salta,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2705,Glorieta Berto Puga 10,Buenos Aires,NOA,Online,Calzado deportivo,Otro,1
2025-05-23,2706,Pasaje de Seve Díez 1 Puerta 1 ,Mendoza,Centro,Online,Ropa deportiva,Masculino,1
2025-05-23,2707,Cuesta de Hermenegildo Lastra 5 Apt. 37 ,Buenos Aires,Cuyo,Tienda física,Ropa deportiva,Otro,1
2025-05-23,2708,Camino Petrona Rozas 173,Mendoza,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-05-23,2709,Avenida de Elba Pedrero 97 Apt. 55 ,Córdoba,Centro,Online,Accesorios,Otro,1
2025-05-23,2710,Acceso de Santos Dávila 865,Santa Fe,CABA,Tienda física,Accesorios,Masculino,1
2025-05-23,2711,Vial de Odalys Urrutia 765 Apt. 94 ,Buenos Aires,Cuyo,Online,Calzado deportivo,Masculino,1
2025-05-23,2712,Acceso de Filomena Soler 38,Mendoza,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-23,2713,Pasadizo de Zaida Codina 358,Salta,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-23,2714,C. Ceferino Rius 9,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-05-23,2715,Camino Adalberto Iñiguez 623,Córdoba,CABA,Online,Calzado deportivo,Masculino,1
2025-05-23,2716,Alameda Lupita Perea 768 Apt. 95 ,Córdoba,CABA,Online,Ropa deportiva,Otro,1
2025-05-23,2717,Urbanización Felicidad Santiago 13 Puerta 1 ,Córdoba,Centro,Tienda física,Accesorios,Otro,1
2025-05-23,2718,Avenida Jordana Medina 56 Apt. 81 ,Córdoba,CABA,Tienda física,Ropa deportiva,Masculino,1
2025-05-26,2719,Plaza Américo Marqués 4,Mendoza,CABA,Online,Calzado deportivo,Masculino,1
2025-05-26,2720,Avenida José Luis Santamaria 7,Mendoza,Cuyo,Tienda física,Calzado deportivo,Femenino,1
2025-05-26,2721,Plaza de José Marín 66 Apt. 46 ,Salta,Centro,Online,Ropa deportiva,Otro,1
2025-05-26,2722,Cuesta Amílcar Valero 15 Piso 7 ,Mendoza,CABA,Tienda física,Calzado deportivo,Masculino,1
2025-05-26,2723,Ronda Jennifer Orozco 70 Apt. 71 ,Mendoza,Cuyo,Tienda física,Accesorios,Otro,1
2025-05-26,2724,Paseo de Cirino Blanch 81 Piso 5 ,Salta,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-26,2725,Calle de Mohamed Menendez 773,Mendoza,Cuyo,Tienda física,Calzado deportivo,Otro,1
2025-05-26,2726,Vial Dorita Anaya 971,Buenos Aires,NOA,Online,Ropa deportiva,Otro,1
2025-05-26,2727,Callejón de Josefina Pons 204,Santa Fe,NOA,Online,Ropa deportiva,Otro,1
2025-05-26,2728,Pasaje Lázaro Cánovas 5 Puerta 5 ,Mendoza,Cuyo,Online,Ropa deportiva,Otro,1
2025-05-26,2729,Vial Pilar Benítez 87 Apt. 06 ,Santa Fe,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-05-26,2730,Calle de Marciano España 85,Santa Fe,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-05-26,2731,Via de Cosme Córdoba 12,Córdoba,NOA,Online,Accesorios,Otro,1
2025-05-26,2732,Acceso de Narcisa Ropero 9 Puerta 5 ,Santa Fe,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-26,2733,Cuesta de Anastasio Lorenzo 78,Mendoza,Cuyo,Tienda física,Ropa deportiva,Masculino,1
2025-05-26,2734,Avenida Juan José Pallarès 96,Salta,Centro,Tienda física,Accesorios,Otro,1
2025-05-26,2735,Via Amado Cáceres 3,Buenos Aires,Cuyo,Online,Calzado deportivo,Masculino,1
2025-05-26,2736,Paseo de Raúl Jódar 31,Córdoba,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-26,2737,Paseo Aníbal Guerra 52 Apt. 60 ,Mendoza,Litoral,Online,Calzado deportivo,Otro,1
2025-05-26,2738,Pasadizo Modesta Albero 9 Puerta 4 ,Buenos Aires,CABA,Tienda física,Ropa deportiva,Femenino,1
2025-05-26,2739,Vial de Miguel Hervás 43,Córdoba,Centro,Online,Calzado deportivo,Femenino,1
2025-05-26,2740,Cuesta de Iker Cabeza 96 Puerta 8 ,Mendoza,CABA,Online,Calzado deportivo,Otro,1
2025-05-26,2741,Vial Rosa Viana 81,Córdoba,Cuyo,Tienda física,Ropa deportiva,Femenino,1
2025-05-26,2742,Urbanización Eugenia Reyes 53,Buenos Aires,NOA,Tienda física,Calzado deportivo,Otro,1
2025-05-26,2743,Ronda Aristides Montes 40 Puerta 5 ,Salta,NOA,Online,Accesorios,Masculino,1
2025-05-26,2744,Urbanización de Marianela Castejón 99 Piso 2 ,Mendoza,Cuyo,Online,Calzado deportivo,Otro,1
2025-05-26,2745,Cuesta de María Teresa Benavides 19,Salta,CABA,Online,Accesorios,Masculino,1
2025-05-26,2746,Paseo Cesar Coello 6 Piso 6 ,Córdoba,CABA,Online,Ropa deportiva,Masculino,1
2025-05-26,2747,Alameda de Marcio Morillo 97 Piso 6 ,Santa Fe,Cuyo,Tienda física,Accesorios,Masculino,1
2025-05-26,2748,Alameda de Ciriaco Tovar 98,Córdoba,Litoral,Tienda física,Calzado deportivo,Masculino,1
2025-05-26,2749,Callejón de Kike Malo 683,Córdoba,Cuyo,Tienda física,Calzado deportivo,Masculino,1
2025-05-26,2750,Camino Graciano Olivé 63 Puerta 6 ,Mendoza,Litoral,Tienda física,Accesorios,Masculino,1
2025-05-26,2751,Ronda de Haydée Fabra 424 Puerta 5 ,Buenos Aires,Litoral,Tienda física,Accesorios,Femenino,1
2025-05-26,2752,Pasaje Cándida Viña 51 Puerta 3 ,Santa Fe,Centro,Online,Accesorios,Femenino,1
2025-05-26,2753,Rambla de Susana Valdés 73,Córdoba,Centro,Tienda física,Ropa deportiva,Femenino,1
2025-05-26,2754,Camino de Ángel Noguera 24 Piso 1 ,Mendoza,NOA,Tienda física,Calzado deportivo,Femenino,1
2025-05-26,2755,Plaza de Bonifacio Fabregat 87 Puerta 9 ,Córdoba,CABA,Online,Calzado deportivo,Femenino,1
2025-05-26,2756,Glorieta de Juan Pablo Azcona 27 Piso 6 ,Santa Fe,Cuyo,Online,Ropa deportiva,Masculino,1
2025-05-26,2757,Via de Enrique Escrivá 6 Apt. 01 ,Mendoza,CABA,Online,Accesorios,Masculino,1
2025-05-26,2758,Paseo Blanca Ledesma 71 Apt. 09 ,Salta,Litoral,Tienda física,Ropa deportiva,Otro,1
2025-05-26,2759,Via Nicolás Lluch 46,Salta,Litoral,Tienda física,Ropa deportiva,Masculino,1
2025-05-26,2760,Camino Maricruz Lasa 353,Santa Fe,NOA,Online,Accesorios,Femenino,1
2025-05-26,2761,Urbanización de Francisco Javier Piñol 18,Mendoza,Centro,Tienda física,Accesorios,Femenino,1
2025-05-26,2762,Camino Manu Lerma 21,Mendoza,Centro,Tienda física,Calzado deportivo,Masculino,1
2025-05-26,2763,Urbanización de Jose Antonio Segura 422,Salta,Litoral,Tienda física,Accesorios,Otro,1
2025-05-26,2764,Plaza Jorge Mendez 79 Piso 3 ,Córdoba,NOA,Tienda física,Calzado deportivo,Masculino,1
2025-05-26,2765,Avenida Sebastian Saldaña 72,Salta,NOA,Tienda física,Accesorios,Femenino,1
2025-05-26,2766,Paseo María Del Carmen Llabrés 77 Puerta 5 ,Córdoba,CABA,Online,Accesorios,Otro,1
