Cliente,Dirección,Latitud,Longitud,Teléfono,Correo,Fecha
41535,Calle Falsa 369,-34.57674194854912,-58.40294310610434,+54 9 11 64790138,cliente41535@ejemplo.com,2025-07-07
28565,Calle Falsa 499,-34.57966338221974,-58.38745343759452,+54 9 11 96658260,cliente28565@ejemplo.com,2025-07-07
50285,Calle Falsa 19,-34.615472796898764,-58.39552801091108,+54 9 11 93361052,cliente50285@ejemplo.com,2025-07-07
72970,Calle Falsa 501,-34.613889968204965,-58.391302140746454,+54 9 11 66830174,cliente72970@ejemplo.com,2025-07-07
46479,Calle Falsa 760,-34.58710198747584,-58.40891206251673,+54 9 11 83672006,cliente46479@ejemplo.com,2025-07-07
37774,Calle Falsa 365,-34.58426576380944,-58.41678713607774,+54 9 11 48009017,cliente37774@ejemplo.com,2025-07-07
68989,Calle Falsa 798,-34.57576720748702,-58.42065285396244,+54 9 11 69523993,cliente68989@ejemplo.com,2025-07-07
26318,Calle Falsa 587,-34.57887939256869,-58.41045562433132,+54 9 11 48343966,cliente26318@ejemplo.com,2025-07-07
30661,Calle Falsa 451,-34.58909483033948,-58.38226094785053,+54 9 11 93781652,cliente30661@ejemplo.com,2025-07-07
62919,Calle Falsa 805,-34.59577750446311,-58.40836497830559,+54 9 11 28252388,cliente62919@ejemplo.com,2025-07-07
13017,Calle Falsa 693,-34.60255252357301,-58.40368491957708,+54 9 11 25283869,cliente13017@ejemplo.com,2025-07-07
24525,Calle Falsa 612,-34.61872488818187,-58.35819312702528,+54 9 11 40006832,cliente24525@ejemplo.com,2025-07-07
15565,Calle Falsa 612,-34.602316925446964,-58.380377216928565,+54 9 11 78496949,cliente15565@ejemplo.com,2025-07-07
12422,Calle Falsa 389,-34.59851500835499,-58.44888664961084,+54 9 11 80268382,cliente12422@ejemplo.com,2025-07-07
35168,Calle Falsa 468,-34.58819759261558,-58.436379333554164,+54 9 11 32993214,cliente35168@ejemplo.com,2025-07-07
14509,Calle Falsa 453,-34.60743831521646,-58.360808470148775,+54 9 11 93154199,cliente14509@ejemplo.com,2025-07-07
26683,Calle Falsa 129,-34.59743937566111,-58.38970956584682,+54 9 11 53228451,cliente26683@ejemplo.com,2025-07-07
51253,Calle Falsa 940,-34.61469903753671,-58.418058200140955,+54 9 11 12836520,cliente51253@ejemplo.com,2025-07-07
52732,Calle Falsa 816,-34.588298384488716,-58.41778322326322,+54 9 11 59407312,cliente52732@ejemplo.com,2025-07-07
53322,Calle Falsa 225,-34.57286543018576,-58.39095420014858,+54 9 11 74861999,cliente53322@ejemplo.com,2025-07-07
19212,Calle Falsa 77,-34.603727685293514,-58.37481603105328,+54 9 11 51424430,cliente19212@ejemplo.com,2025-07-07
75265,Calle Falsa 359,-34.60924785997351,-58.41894324268184,+54 9 11 58367273,cliente75265@ejemplo.com,2025-07-07
50730,Calle Falsa 128,-34.61451669400028,-58.38499151214325,+54 9 11 71261091,cliente50730@ejemplo.com,2025-07-07
40785,Calle Falsa 972,-34.58539787804001,-58.38287521360802,+54 9 11 16279763,cliente40785@ejemplo.com,2025-07-07
35223,Calle Falsa 146,-34.586579479772226,-58.39339700101216,+54 9 11 32574411,cliente35223@ejemplo.com,2025-07-07
22767,Calle Falsa 712,-34.609758972983926,-58.39681436351699,+54 9 11 88636825,cliente22767@ejemplo.com,2025-07-07
59966,Calle Falsa 30,-34.58528638472481,-58.411403871953965,+54 9 11 83294054,cliente59966@ejemplo.com,2025-07-07
13573,Calle Falsa 982,-34.545580971531294,-58.40839892736471,+54 9 11 46625987,cliente13573@ejemplo.com,2025-07-07
65421,Calle Falsa 555,-34.63534363942695,-58.43483156852128,+54 9 11 30928957,cliente65421@ejemplo.com,2025-07-07
15589,Calle Falsa 349,-34.60647298089418,-58.40453386539797,+54 9 11 80463215,cliente15589@ejemplo.com,2025-07-07
55440,Calle Falsa 712,-34.662092105034525,-58.39321952779282,+54 9 11 88977475,cliente55440@ejemplo.com,2025-07-07
72093,Calle Falsa 119,-34.57003210085163,-58.38279198086489,+54 9 11 80103577,cliente72093@ejemplo.com,2025-07-07
71166,Calle Falsa 874,-34.58381279855979,-58.39407975893724,+54 9 11 27813500,cliente71166@ejemplo.com,2025-07-07
52861,Calle Falsa 131,-34.61831765134209,-58.3756130101942,+54 9 11 65279157,cliente52861@ejemplo.com,2025-07-07
51472,Calle Falsa 640,-34.602122640152245,-58.409523983207976,+54 9 11 54259718,cliente51472@ejemplo.com,2025-07-07
68151,Calle Falsa 256,-34.6101568751372,-58.422410925515585,+54 9 11 49406288,cliente68151@ejemplo.com,2025-07-07
33612,Calle Falsa 243,-34.5818587111488,-58.397278659903726,+54 9 11 38913671,cliente33612@ejemplo.com,2025-07-07
76250,Calle Falsa 935,-34.60299932582342,-58.422308400070605,+54 9 11 52431936,cliente76250@ejemplo.com,2025-07-07
10036,Calle Falsa 659,-34.63303366976982,-58.41042334734016,+54 9 11 82428683,cliente10036@ejemplo.com,2025-07-07
49215,Calle Falsa 296,-34.60179111302669,-58.411478708253654,+54 9 11 60389591,cliente49215@ejemplo.com,2025-07-08
19514,Calle Falsa 529,-34.61360591670119,-58.39582614832913,+54 9 11 23131425,cliente19514@ejemplo.com,2025-07-08
30846,Calle Falsa 481,-34.62588994165113,-58.40125526717227,+54 9 11 23954542,cliente30846@ejemplo.com,2025-07-08
52530,Calle Falsa 930,-34.56889882773748,-58.364983178566995,+54 9 11 94521745,cliente52530@ejemplo.com,2025-07-08
63830,Calle Falsa 808,-34.62467635603548,-58.418219163508866,+54 9 11 76828269,cliente63830@ejemplo.com,2025-07-08
64345,Calle Falsa 602,-34.573662403230635,-58.403536917285834,+54 9 11 57011190,cliente64345@ejemplo.com,2025-07-08
48221,Calle Falsa 804,-34.66453799249561,-58.4149463146808,+54 9 11 58592315,cliente48221@ejemplo.com,2025-07-08
47206,Calle Falsa 430,-34.56278986549327,-58.40277592801891,+54 9 11 77072078,cliente47206@ejemplo.com,2025-07-08
16716,Calle Falsa 449,-34.644535230499145,-58.40071515288747,+54 9 11 44996174,cliente16716@ejemplo.com,2025-07-08
14286,Calle Falsa 644,-34.605682791093784,-58.41149065774701,+54 9 11 15163509,cliente14286@ejemplo.com,2025-07-08
22170,Calle Falsa 750,-34.58566812695642,-58.39140674844994,+54 9 11 24558898,cliente22170@ejemplo.com,2025-07-08
33814,Calle Falsa 648,-34.5621202296394,-58.40512291418725,+54 9 11 33623531,cliente33814@ejemplo.com,2025-07-08
50694,Calle Falsa 219,-34.61102318903832,-58.39040468273745,+54 9 11 38934156,cliente50694@ejemplo.com,2025-07-08
48662,Calle Falsa 907,-34.568480893944994,-58.400825615467845,+54 9 11 28926658,cliente48662@ejemplo.com,2025-07-08
21932,Calle Falsa 677,-34.565697635636425,-58.39985923719844,+54 9 11 98783375,cliente21932@ejemplo.com,2025-07-08
44533,Calle Falsa 902,-34.60352805619961,-58.36190000319179,+54 9 11 16072664,cliente44533@ejemplo.com,2025-07-08
60736,Calle Falsa 284,-34.61116473867168,-58.383794055884465,+54 9 11 59831464,cliente60736@ejemplo.com,2025-07-08
75827,Calle Falsa 615,-34.59975313191758,-58.3877952798799,+54 9 11 12317910,cliente75827@ejemplo.com,2025-07-08
18769,Calle Falsa 138,-34.567184954834545,-58.427073684756756,+54 9 11 26064958,cliente18769@ejemplo.com,2025-07-08
70763,Calle Falsa 278,-34.60329775872344,-58.422307587208124,+54 9 11 84096006,cliente70763@ejemplo.com,2025-07-08
49513,Calle Falsa 562,-34.59882838023079,-58.406667923502226,+54 9 11 64062167,cliente49513@ejemplo.com,2025-07-08
31310,Calle Falsa 789,-34.58377005957043,-58.407307548717135,+54 9 11 70325326,cliente31310@ejemplo.com,2025-07-08
19764,Calle Falsa 301,-34.62560831606833,-58.403637807807364,+54 9 11 26914774,cliente19764@ejemplo.com,2025-07-08
49258,Calle Falsa 803,-34.59773268944906,-58.382973157556535,+54 9 11 91704071,cliente49258@ejemplo.com,2025-07-08
55939,Calle Falsa 958,-34.60634456776443,-58.424316466047934,+54 9 11 52624907,cliente55939@ejemplo.com,2025-07-08
20687,Calle Falsa 247,-34.581187434582155,-58.42259388337638,+54 9 11 21840771,cliente20687@ejemplo.com,2025-07-08
58296,Calle Falsa 941,-34.6159710123811,-58.4176821828206,+54 9 11 72686128,cliente58296@ejemplo.com,2025-07-08
36823,Calle Falsa 242,-34.60307570330293,-58.38815719371496,+54 9 11 47401052,cliente36823@ejemplo.com,2025-07-08
57659,Calle Falsa 773,-34.58106760101766,-58.37526760515714,+54 9 11 59640695,cliente57659@ejemplo.com,2025-07-08
21369,Calle Falsa 898,-34.609252894837624,-58.40660105470488,+54 9 11 41916447,cliente21369@ejemplo.com,2025-07-08
34172,Calle Falsa 637,-34.56890074544549,-58.383600527153064,+54 9 11 23017033,cliente34172@ejemplo.com,2025-07-08
79507,Calle Falsa 535,-34.5810751265677,-58.39684731128923,+54 9 11 56359580,cliente79507@ejemplo.com,2025-07-08
36250,Calle Falsa 658,-34.612737764238425,-58.38983641124361,+54 9 11 53228291,cliente36250@ejemplo.com,2025-07-08
19933,Calle Falsa 236,-34.61442322922718,-58.399881425050445,+54 9 11 79204180,cliente19933@ejemplo.com,2025-07-08
44754,Calle Falsa 473,-34.60696878010415,-58.38464661022471,+54 9 11 75653159,cliente44754@ejemplo.com,2025-07-08
57052,Calle Falsa 919,-34.59802592063169,-58.42497485906883,+54 9 11 56250999,cliente57052@ejemplo.com,2025-07-08
31545,Calle Falsa 797,-34.612396406501944,-58.4200808172204,+54 9 11 54648863,cliente31545@ejemplo.com,2025-07-08
46139,Calle Falsa 55,-34.61065515078923,-58.395502442072015,+54 9 11 47868491,cliente46139@ejemplo.com,2025-07-08
38436,Calle Falsa 334,-34.598993811955104,-58.41759864016701,+54 9 11 85278301,cliente38436@ejemplo.com,2025-07-08
43521,Calle Falsa 253,-34.58139667542237,-58.39558247547827,+54 9 11 12147086,cliente43521@ejemplo.com,2025-07-08
75526,Calle Falsa 949,-34.58586583059596,-58.412278977188,+54 9 11 13351555,cliente75526@ejemplo.com,2025-07-08
50797,Calle Falsa 913,-34.6014158485037,-58.407281998203196,+54 9 11 97694054,cliente50797@ejemplo.com,2025-07-08
77494,Calle Falsa 80,-34.625334414042634,-58.43948023910092,+54 9 11 22930895,cliente77494@ejemplo.com,2025-07-08
24272,Calle Falsa 59,-34.61338285501335,-58.38909661077555,+54 9 11 70620619,cliente24272@ejemplo.com,2025-07-08
41696,Calle Falsa 237,-34.596396757068675,-58.38198250877658,+54 9 11 48182687,cliente41696@ejemplo.com,2025-07-08
60637,Calle Falsa 626,-34.57430748719195,-58.385236771031835,+54 9 11 62093756,cliente60637@ejemplo.com,2025-07-08
12673,Calle Falsa 174,-34.60370185659344,-58.386708951712116,+54 9 11 33528652,cliente12673@ejemplo.com,2025-07-08
62930,Calle Falsa 817,-34.584504532198515,-58.40736665420078,+54 9 11 72856148,cliente62930@ejemplo.com,2025-07-08
52124,Calle Falsa 948,-34.609607193449826,-58.37876819326173,+54 9 11 81354706,cliente52124@ejemplo.com,2025-07-08
79499,Calle Falsa 592,-34.62468714902459,-58.37173947969755,+54 9 11 24225007,cliente79499@ejemplo.com,2025-07-08
42059,Calle Falsa 500,-34.60962555224185,-58.43592553133555,+54 9 11 54584481,cliente42059@ejemplo.com,2025-07-08
12700,Calle Falsa 678,-34.60681208155488,-58.39928394799928,+54 9 11 13030490,cliente12700@ejemplo.com,2025-07-08
39543,Calle Falsa 91,-34.59723704887265,-58.43035274809573,+54 9 11 10726844,cliente39543@ejemplo.com,2025-07-08
79105,Calle Falsa 413,-34.62597657636198,-58.386020483633104,+54 9 11 43411065,cliente79105@ejemplo.com,2025-07-08
77398,Calle Falsa 779,-34.59687789295036,-58.43713902554547,+54 9 11 38417410,cliente77398@ejemplo.com,2025-07-08
55788,Calle Falsa 754,-34.60658750192979,-58.4293848116148,+54 9 11 37786468,cliente55788@ejemplo.com,2025-07-08
43135,Calle Falsa 58,-34.580958244583634,-58.387975264236964,+54 9 11 14047633,cliente43135@ejemplo.com,2025-07-08
38854,Calle Falsa 417,-34.562761702437,-58.385517027621844,+54 9 11 87718460,cliente38854@ejemplo.com,2025-07-08
50185,Calle Falsa 911,-34.60023171169261,-58.35945153229688,+54 9 11 79363515,cliente50185@ejemplo.com,2025-07-08
65535,Calle Falsa 59,-34.593701465625756,-58.40648805839896,+54 9 11 72309841,cliente65535@ejemplo.com,2025-07-08
23607,Calle Falsa 287,-34.60528947568194,-58.39688432434687,+54 9 11 15422816,cliente23607@ejemplo.com,2025-07-08
42970,Calle Falsa 231,-34.61401898318673,-58.407474115215074,+54 9 11 47760419,cliente42970@ejemplo.com,2025-07-08
12962,Calle Falsa 280,-34.61101385337001,-58.39096905017521,+54 9 11 85823181,cliente12962@ejemplo.com,2025-07-08
53861,Calle Falsa 253,-34.59466956700044,-58.4066813184609,+54 9 11 14894627,cliente53861@ejemplo.com,2025-07-08
13532,Calle Falsa 864,-34.56441183001563,-58.408344146575544,+54 9 11 96455466,cliente13532@ejemplo.com,2025-07-08
15456,Calle Falsa 342,-34.640951088580415,-58.366730965524624,+54 9 11 22882631,cliente15456@ejemplo.com,2025-07-08
17386,Calle Falsa 738,-34.6295581728964,-58.37397195219385,+54 9 11 81447378,cliente17386@ejemplo.com,2025-07-08
57369,Calle Falsa 287,-34.58170183592887,-58.42277709934614,+54 9 11 55637542,cliente57369@ejemplo.com,2025-07-09
49266,Calle Falsa 205,-34.62535155409066,-58.39678049004826,+54 9 11 14609091,cliente49266@ejemplo.com,2025-07-09
44486,Calle Falsa 373,-34.569845846013735,-58.40817344691412,+54 9 11 77356228,cliente44486@ejemplo.com,2025-07-09
17590,Calle Falsa 35,-34.588194593778496,-58.40204532700435,+54 9 11 27905629,cliente17590@ejemplo.com,2025-07-09
37039,Calle Falsa 285,-34.57321718293324,-58.404338436332196,+54 9 11 20045666,cliente37039@ejemplo.com,2025-07-09
38443,Calle Falsa 901,-34.606830408300105,-58.382138451308684,+54 9 11 14485967,cliente38443@ejemplo.com,2025-07-09
65881,Calle Falsa 157,-34.61679594814697,-58.41022210424657,+54 9 11 23178962,cliente65881@ejemplo.com,2025-07-09
78512,Calle Falsa 132,-34.59771447319188,-58.389419617229066,+54 9 11 28703695,cliente78512@ejemplo.com,2025-07-09
20736,Calle Falsa 442,-34.60604947716785,-58.38084973476156,+54 9 11 46253485,cliente20736@ejemplo.com,2025-07-09
79711,Calle Falsa 619,-34.61267564191579,-58.38669783889485,+54 9 11 35014841,cliente79711@ejemplo.com,2025-07-09
42390,Calle Falsa 862,-34.59748152359029,-58.38986727090182,+54 9 11 94339272,cliente42390@ejemplo.com,2025-07-09
50023,Calle Falsa 615,-34.6107090177826,-58.366069888361864,+54 9 11 70994958,cliente50023@ejemplo.com,2025-07-09
63768,Calle Falsa 525,-34.60506243152572,-58.41958044259152,+54 9 11 83477998,cliente63768@ejemplo.com,2025-07-09
60135,Calle Falsa 480,-34.603665633530056,-58.39845170088529,+54 9 11 14253621,cliente60135@ejemplo.com,2025-07-09
16371,Calle Falsa 346,-34.6043674016034,-58.40658087703716,+54 9 11 26366466,cliente16371@ejemplo.com,2025-07-09
77419,Calle Falsa 726,-34.62117716017716,-58.44362350475331,+54 9 11 74928740,cliente77419@ejemplo.com,2025-07-09
39236,Calle Falsa 369,-34.60216667766489,-58.410697086455734,+54 9 11 53982218,cliente39236@ejemplo.com,2025-07-09
17139,Calle Falsa 518,-34.6073991739208,-58.40784819918568,+54 9 11 49595719,cliente17139@ejemplo.com,2025-07-09
10544,Calle Falsa 303,-34.62580334828903,-58.386740125958944,+54 9 11 49959005,cliente10544@ejemplo.com,2025-07-09
23333,Calle Falsa 559,-34.59014781026374,-58.39094474824304,+54 9 11 69723718,cliente23333@ejemplo.com,2025-07-09
31530,Calle Falsa 981,-34.59552961730009,-58.41387282333509,+54 9 11 71537978,cliente31530@ejemplo.com,2025-07-09
17288,Calle Falsa 801,-34.61679200573496,-58.367600342715434,+54 9 11 43866400,cliente17288@ejemplo.com,2025-07-09
63574,Calle Falsa 391,-34.592711478457296,-58.366615061152466,+54 9 11 12100998,cliente63574@ejemplo.com,2025-07-09
73571,Calle Falsa 146,-34.60072546972599,-58.405727786904656,+54 9 11 53523952,cliente73571@ejemplo.com,2025-07-09
37386,Calle Falsa 569,-34.622494930617286,-58.43084832407777,+54 9 11 27973655,cliente37386@ejemplo.com,2025-07-09
79764,Calle Falsa 682,-34.608292358891546,-58.39163865967238,+54 9 11 38384799,cliente79764@ejemplo.com,2025-07-09
22105,Calle Falsa 494,-34.60680039581247,-58.401498751434474,+54 9 11 34039713,cliente22105@ejemplo.com,2025-07-09
54294,Calle Falsa 849,-34.58622504877033,-58.40818656607211,+54 9 11 70327240,cliente54294@ejemplo.com,2025-07-09
51004,Calle Falsa 815,-34.609707026215716,-58.40503378981538,+54 9 11 77768648,cliente51004@ejemplo.com,2025-07-09
50615,Calle Falsa 240,-34.61764653222873,-58.38378859702009,+54 9 11 26407184,cliente50615@ejemplo.com,2025-07-09
45175,Calle Falsa 378,-34.61101714940658,-58.34658649250274,+54 9 11 19489182,cliente45175@ejemplo.com,2025-07-09
66994,Calle Falsa 365,-34.57696352201864,-58.43247028103798,+54 9 11 71898878,cliente66994@ejemplo.com,2025-07-09
31990,Calle Falsa 597,-34.62257392667214,-58.38871397297716,+54 9 11 99423291,cliente31990@ejemplo.com,2025-07-09
79914,Calle Falsa 2,-34.591339617497994,-58.42732334570616,+54 9 11 51375740,cliente79914@ejemplo.com,2025-07-09
11420,Calle Falsa 337,-34.576067645279906,-58.407563873702145,+54 9 11 11315707,cliente11420@ejemplo.com,2025-07-09
55517,Calle Falsa 713,-34.60610324599886,-58.38632581699195,+54 9 11 17266465,cliente55517@ejemplo.com,2025-07-09
39681,Calle Falsa 132,-34.622935661972534,-58.43061855265025,+54 9 11 98534432,cliente39681@ejemplo.com,2025-07-09
35247,Calle Falsa 505,-34.588210169105636,-58.389144896251,+54 9 11 20647514,cliente35247@ejemplo.com,2025-07-09
52019,Calle Falsa 561,-34.58073781975913,-58.379393425355,+54 9 11 25190763,cliente52019@ejemplo.com,2025-07-09
69432,Calle Falsa 357,-34.61256590175236,-58.390972181472875,+54 9 11 85816101,cliente69432@ejemplo.com,2025-07-09
72293,Calle Falsa 78,-34.598143043624276,-58.39587740063538,+54 9 11 42952251,cliente72293@ejemplo.com,2025-07-09
67649,Calle Falsa 209,-34.58108678674359,-58.402420144064855,+54 9 11 39609544,cliente67649@ejemplo.com,2025-07-09
19607,Calle Falsa 153,-34.590089752855675,-58.39040944982662,+54 9 11 54100304,cliente19607@ejemplo.com,2025-07-09
10715,Calle Falsa 622,-34.5865171198976,-58.38567475007063,+54 9 11 38207297,cliente10715@ejemplo.com,2025-07-09
59803,Calle Falsa 27,-34.6298002058653,-58.392541190229856,+54 9 11 44663436,cliente59803@ejemplo.com,2025-07-09
15044,Calle Falsa 612,-34.62967669307755,-58.45464948683096,+54 9 11 15187143,cliente15044@ejemplo.com,2025-07-09
79058,Calle Falsa 379,-34.64287933663244,-58.397952356033045,+54 9 11 35180383,cliente79058@ejemplo.com,2025-07-09
23692,Calle Falsa 541,-34.535679596639575,-58.41749149452216,+54 9 11 35041474,cliente23692@ejemplo.com,2025-07-09
30100,Calle Falsa 956,-34.600354836690286,-58.42143157881035,+54 9 11 93860441,cliente30100@ejemplo.com,2025-07-09
78498,Calle Falsa 745,-34.61035660382409,-58.38449145336486,+54 9 11 68191337,cliente78498@ejemplo.com,2025-07-09
15922,Calle Falsa 344,-34.62068438361229,-58.39437300213802,+54 9 11 46919707,cliente15922@ejemplo.com,2025-07-09
12822,Calle Falsa 389,-34.570221098797674,-58.38727528343139,+54 9 11 69720271,cliente12822@ejemplo.com,2025-07-10
23269,Calle Falsa 994,-34.59305273192968,-58.41407373530984,+54 9 11 27396910,cliente23269@ejemplo.com,2025-07-10
70614,Calle Falsa 116,-34.61484559371018,-58.42771068395578,+54 9 11 79096314,cliente70614@ejemplo.com,2025-07-10
63000,Calle Falsa 134,-34.59803940835113,-58.41990699168692,+54 9 11 84925053,cliente63000@ejemplo.com,2025-07-10
20185,Calle Falsa 421,-34.55908213408954,-58.38550637813283,+54 9 11 50017544,cliente20185@ejemplo.com,2025-07-10
11076,Calle Falsa 205,-34.56416459417868,-58.40721409000899,+54 9 11 83777334,cliente11076@ejemplo.com,2025-07-10
69113,Calle Falsa 377,-34.60439374090048,-58.38761150859885,+54 9 11 11519346,cliente69113@ejemplo.com,2025-07-10
71913,Calle Falsa 685,-34.59336332025522,-58.41703385648842,+54 9 11 38950209,cliente71913@ejemplo.com,2025-07-10
10318,Calle Falsa 555,-34.60401145665784,-58.40112719527536,+54 9 11 64458308,cliente10318@ejemplo.com,2025-07-10
22516,Calle Falsa 729,-34.60974268098736,-58.38559972936327,+54 9 11 80352920,cliente22516@ejemplo.com,2025-07-10
27538,Calle Falsa 941,-34.60815321157132,-58.41538290559613,+54 9 11 23301747,cliente27538@ejemplo.com,2025-07-10
52180,Calle Falsa 109,-34.618680110041254,-58.39243044935129,+54 9 11 64851096,cliente52180@ejemplo.com,2025-07-10
79305,Calle Falsa 432,-34.61769532431853,-58.39719641455131,+54 9 11 77679961,cliente79305@ejemplo.com,2025-07-10
42205,Calle Falsa 925,-34.583366831526696,-58.42464267853316,+54 9 11 92663051,cliente42205@ejemplo.com,2025-07-10
42401,Calle Falsa 302,-34.57053919735331,-58.373182009442786,+54 9 11 18600553,cliente42401@ejemplo.com,2025-07-10
21112,Calle Falsa 450,-34.618678356051106,-58.43392632470232,+54 9 11 33241693,cliente21112@ejemplo.com,2025-07-10
